ID,Codice,Titolo,Categoria,Sottocategoria,Sottocategoria (ID),Tipologia,Prezzo,Qtà scatola,Qtà disponibile,ML,Capacità,Capacità (ID),Colore,Color,Finitura,Materiale,Materiale (ID),Imboccatura,Materiale *,Immagine,Abstract (it),Abstract (en),Nota fitting (it),Nota fitting en)
1347,AE050.0224,Etoile,Vasi vetro,Etoile,12,Vaso,1,20,280,50,50,8,Trasparente,Transparent,Nessuna finitura,Vetro,21,GCMI 58/400,Vetro,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/ETOILE vaso vetro 50 ml.186.jpg,,,,
357,AE050.0232,Etoile,Vasi colorati,Etoile,203,Vaso,"0,59",20,617,50,50,8,Argento metallico,Metallic silver,Nessuna finitura,Vetro,21,GCMI 58/400,Vetro,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/AE050.0232(1).jpg,"<p>Il vaso&nbsp;in vetro Etoile 50 ml, dal design squadrato, possiede&nbsp;un carattere lineare e deciso, adatti ad una vasta gamma di prodotti cosmetici.</p>",<p>Etoile 50 ml glass jar&nbsp;has&nbsp;a linear and decise design. It is ideal for effective products.</p>,,
358,AE050.0246,Etoile,Vasi colorati,Etoile,203,Vaso,"0,59",20,1887,50,50,8,Viola,Purple,Nessuna finitura,Vetro,21,GCMI 58/400,Vetro,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/AE050.0246(1)(1).jpg,"<p>Il vaso&nbsp;in vetro Etoile 50 ml, dal design squadrato, possiede&nbsp;un carattere lineare e deciso, adatti ad una vasta gamma di prodotti cosmetici.</p>",<p>Etoile 50 ml glass jar&nbsp;has&nbsp;a linear and decise design. It is ideal for effective products.</p>,,
801,AE050.0267,Etoile,Vasi colorati,Etoile,203,Vaso,"0,59",20,920,50,50,8,Blu Metallico,Metallic blue,Nessuna finitura,Vetro,21,GCMI 58/400,Vetro,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/AE050.0267.jpg,"<p>Il vaso&nbsp;in vetro Etoile 50 ml, dal design squadrato, possiede&nbsp;un carattere lineare e deciso, adatti ad una vasta gamma di prodotti cosmetici.</p>","<pre data-placeholder=""Traduzione"" dir=""ltr"" id=""tw-target-text""> The Etoile 50 ml glass jar, with a square design, has a linear and decisive character, suitable for a wide range of cosmetic products.</pre>",,
359,AE050.0289,Etoile,Vasi colorati,Etoile,203,Vaso,"0,59",20,1724,50,50,8,Sfumato da bianco a rosa,Gradient from white to pink,Nessuna finitura,Vetro,21,GCMI 58/400,Vetro,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/AE050.0289(1).jpg,"<p>Il vaso&nbsp;in vetro Etoile 50 ml, dal design squadrato, possiede&nbsp;un carattere lineare e deciso, adatti ad una vasta gamma di prodotti cosmetici.</p>",<p>Etoile 50 ml glass jar&nbsp;has&nbsp;a linear and decise design. It is ideal for effective products.</p>,,
360,AE050.0297,Etoile,Vasi colorati,Etoile,203,Vaso,"0,59",20,1185,50,50,8,Nero opaco,Matte black,Nessuna finitura,Vetro,21,GCMI 58/400,Vetro,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/AE050.0297.jpg,"<p>Il vaso&nbsp;in vetro Etoile 50 ml, dal design squadrato, possiede&nbsp;un carattere lineare e deciso, adatti ad una vasta gamma di prodotti cosmetici.</p>",<p>Etoile 50 ml glass jar&nbsp;has&nbsp;a linear and decise design. It is ideal for effective products.</p>,,
1372,AE050.0301,Etoile,Vasi colorati,Etoile,203,Vaso,"0,59",20,8193,50,50,8,Rosa lucido semi perlato,Glossy Semi-Pearlescent Pink,Lucido,Vetro,21,GCMI 58/400,Vetro,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/AE050.0301(1).jpg,,,,
1373,AE050.0324,Etoile,Vasi colorati,Etoile,203,Vaso,"0,59",20,0,50,50,8,Bianco opaco,Matt White,Opaco,Vetro,21,GCMI 58/400,Vetro,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/AE050.0324(1).jpg,,,,
659,DG410.1307,Etoile,Cover,Etoile,43,Cover,"0,46",160,326,0,,0,Trasparente,Transparent,Lucido,SAN,15,Dispenser Plaisir/New Plaisir,SAN,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/cover etoile san trasparente.jpg,"<p>Il cover Etoile &egrave; stato progettato per essere abbinato ai dispenser Griffe,&nbsp;Plaisir, New Plaisir, New Griffe&nbsp;e spray Griffe e New Griffe, seguendono linee e proporzioni, per conferire il massimo equilibrio estetico.</p>  <p>&nbsp;</p>","<p>The overcap Etoile has been designed for dispenser Griffe,&nbsp;Plaisir, New Plaisir, and&nbsp;spray Griffe and&nbsp;New Griffe; its shape and proportions have been specifically designed for the best aesthetic result.&nbsp;</p>  <p>&nbsp;</p>",,
1204,DG410.1460,Etoile,Cover,Etoile,43,Cover,"0,51",160,3623,0,,0,Bianco,White,Lucido,PETG,6,Dispenser Griffe/New Griffe,PETG,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/COVER ETOILE bianco petg.jpg,"<p>Il cover Etoile &egrave; stato progettato per essere abbinato ai dispenser Griffe, Plaisir, New Plaisir, e spray Griffe e New Griffe, seguendono linee e proporzioni, per conferire il massimo equilibrio estetico.</p>","<pre data-placeholder=""Traduzione"" dir=""ltr"" id=""tw-target-text""> The Etoile cover has been designed to be combined with Griffe, Plaisir, New Plaisir, and Griffe and New Griffe spray dispensers, following lines and proportions, to give maximum aesthetic balance.</pre>",,
1132,DG410.1474,Etoile,Cover,Etoile,43,Cover,"0,46",160,22000,0,,0,Neutro,Natural,Nessuna finitura,PP,4,Spray New Griffe,PP,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/etoile(1).jpg,"<p>Il cover Etoile &egrave; stato progettato per essere abbinato ai dispenser Griffe,&nbsp;Plaisir, New Plaisir, e spray Griffe e New Griffe, seguendono linee e proporzioni, per conferire il massimo equilibrio estetico.</p>","<pre data-placeholder=""Traduzione"" dir=""ltr"" id=""tw-target-text""> The Etoile cover has been designed to be combined with Griffe, Plaisir, New Plaisir, and Griffe and New Griffe spray dispensers, following lines and proportions, to give maximum aesthetic balance.</pre>",,
1134,DG410.1488,Etoile,Cover,Etoile,43,Cover,"0,46",160,1500,0,,0,Nero,Black,Nessuna finitura,PP,4,Spray New Griffe,PP,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/dg410.1488.jpg,"<p>Il cover Etoile &egrave; stato progettato per essere abbinato ai dispenser Griffe, Plaisir, New Plaisir, e spray Griffe e New Griffe, seguendono linee e proporzioni, per conferire il massimo equilibrio estetico.</p>","<p>&nbsp;</p>  <p>The Etoile cover has been designed to be combined with Griffe, Plaisir, New Plaisir, and Griffe and New Griffe spray dispensers, following lines and proportions, to give maximum aesthetic balance.</p>",,
390,QE015.0004,Etoile,Flaconi vetro,Etoile,4,Flacone,"0,46",70,113835,15,15,4,Trasparente,Transparent,Nessuna finitura,Vetro,21,GCMI 24/410,Vetro,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/MOQ_etoile 15 f v_def2.jpg,"<p>Il flacone&nbsp;in vetro Etoile 15&nbsp;ml presenta&nbsp;un design esclusivo, elegante,&nbsp;squadrato, deciso e moderno. Adatto&nbsp;per&nbsp;formulazioni cosmetiche.</p>","<p>Etoile 15&nbsp;ml glass bottle&nbsp;has&nbsp;an exclusive,&nbsp;linear and modern design. Suitable for skincare and foundation formulas.</p>",,
173,QE015.0009,Etoile,Flaconi vetro,Etoile,4,Flacone,"0,77",70,13939,15,15,4,Satinato,Frosted,Nessuna finitura,Vetro,21,GCMI 24/410,Vetro,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/MOQ_etoile 15 f v_23.jpg,"<p>Il flacone&nbsp;in vetro Etoile 15&nbsp;ml presenta&nbsp;un design esclusivo, elegante,&nbsp;squadrato, deciso e moderno. Adatto&nbsp;per&nbsp;formulazioni cosmetiche.</p>","<p>Etoile 15&nbsp;ml glass bottle&nbsp;has&nbsp;an exclusive,&nbsp;linear and modern design. Suitable for skincare and foundation formulas.</p>",,
391,QE015.0013,Etoile,Flaconi Colorati,etoile,210,Flacone,"0,4",70,2415,15,15,4,Argento scuro,Dark silver,Metallizato,Vetro,21,GCMI 24/410,Vetro,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/QE015.0013.jpg,"<p>Il flacone&nbsp;in vetro Etoile 15&nbsp;ml presenta&nbsp;un design esclusivo, elegante,&nbsp;squadrato, deciso e moderno. Adatto&nbsp;per&nbsp;formulazioni cosmetiche.</p>","<p>Etoile 15&nbsp;ml glass bottle&nbsp;has&nbsp;an exclusive,&nbsp;linear and modern design. Suitable for skincare and foundation formulas.</p>",,
828,QE030.0145,Etoile,Flaconi Colorati,etoile,210,Flacone,"0,51",70,1733,30,30,7,Bianco lucido,Shiny White,Nessuna finitura,Vetro,21,GCMI 24/410,Vetro,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/QE030.0145.jpg,"<p>Il flacone&nbsp;in vetro Etoile 30 ml presenta&nbsp;un design esclusivo, elegante,&nbsp;squadrato, deciso e moderno. Adatto&nbsp;per&nbsp;formulazioni cosmetiche.</p>","<pre data-placeholder=""Traduzione"" dir=""ltr"" id=""tw-target-text""> The 30 ml Etoile glass bottle has an exclusive, elegant, square, decisive and modern design. Suitable for cosmetic formulations.</pre>",,
791,QE030.0167,Etoile,Flaconi vetro,Etoile,4,Flacone,"0,56",70,43680,30,30,7,Trasparente,Transparent,Nessuna finitura,Vetro,21,GCMI 24/410,Vetro,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/QE030.0167.jpg,"<p>Il flacone&nbsp;in vetro Etoile 30 ml presenta&nbsp;un design esclusivo, elegante,&nbsp;squadrato, deciso e moderno. Adatto&nbsp;per&nbsp;formulazioni cosmetiche.</p>","<pre data-placeholder=""Traduzione"" dir=""ltr"" id=""tw-target-text""> The 30 ml Etoile glass bottle has an exclusive, elegant, semisquared and modern design. Suitable for cosmetic formulations. </pre>",,
792,QE030.0168,Etoile,Flaconi vetro,Etoile,4,Flacone,"0,88",70,12004,30,30,7,Satinato,Frosted,Nessuna finitura,Vetro,21,GCMI 24/410,Vetro,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/QE030.0168.jpg,"<p>Il flacone&nbsp;in vetro Etoile 30 ml presenta&nbsp;un design esclusivo, elegante,&nbsp;squadrato, deciso e moderno. Adatto&nbsp;per&nbsp;formulazioni cosmetiche.</p>","<pre data-placeholder=""Traduzione"" dir=""ltr"" id=""tw-target-text""> The 30 ml Etoile glass bottle has an exclusive, elegant, square, decisive and modern design. Suitable for cosmetic formulations.</pre>",,
977,SE200.0257S,Etoile,Flaconi plastica,Etoile,171,Flacone,"0,52",100,0,200,200,13,Bianco,White,Soft-touch,PEHD soft touch,1,GCMI 24/410,PEHD soft touch,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/ETOILE flaconi plastica 200 ml.201.jpg,"<p>I flaconi in plastica Etoile presentano un design squadrato, deciso e moderno. Adatti a formulazioni cosmetiche.</p>","<pre data-placeholder=""Traduzione"" dir=""ltr"" id=""tw-target-text""> The Etoile plastic bottles have a square, decisive and modern design. Suitable for cosmetic formulations.</pre>",,
1031,SE200.0271S,Etoile,Flaconi plastica,Etoile,171,Flacone,"0,52",100,0,200,200,13,Bianco,White,Soft-touch,PEHD soft touch,1,GCMI 24/410 FLIPTOP,PEHD soft touch,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/ETOILE flaconi plastica 200 ml.201(1).jpg,"<p>I flaconi in plastica Etoile presentano un design squadrato, deciso e moderno. Adatti a formulazioni cosmetiche.</p>","<pre data-placeholder=""Traduzione"" dir=""ltr"" id=""tw-target-text""> The Etoile plastic bottles have a square, decisive and modern design. Suitable for cosmetic formulations.</pre>",,
256,CL028.0017,Eton,Capsule - Disctop,Eton,63,Capsula,"1,53",352,348,0,,0,"Neutro trasparente con banda argento brillante, interno neutro","Natural transparent with shiny silver band, internal natural",Nessuna finitura,k resin + PP,11,GCMI 28/400,k resin + PP,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/Vetronaviglio MOQ capsula eton 28-400 neutro banda argento brillante-2.jpg,"<p>La capsula Eton presenta un design moderno&nbsp;e prestigioso grazie ai due componenti (interno ed esterno) di cui &egrave; composta.</p>  <p>E&#39; compatibile con i flaconi con bocca gcmi 28/400 delle linee <a href=""https://www.vetronaviglio.it/it/packaging-plastica-low-moq/lowmoqsubcategories/54/venus"">Venus</a> e <a href=""https://www.vetronaviglio.it/it/packaging-plastica-low-moq/lowmoqsubcategories/29/sandy-flaconi-plastica-low-moq-selection"">Sandy</a>.</p>  <p>GUARNIZIONE INCLUSA</p>","<p>The cap Eton has a&nbsp;modern and prestigious design, thanks to the&nbsp;two components (internal and external part) of which is made of.</p>  <p>It is matchable with GCMI 28/400 neck bottles <a href=""https://www.vetronaviglio.it/it/packaging-plastica-low-moq/lowmoqsubcategories/54/venus"">Venus</a> and <a href=""https://www.vetronaviglio.it/it/packaging-plastica-low-moq/lowmoqsubcategories/29/sandy-flaconi-plastica-low-moq-selection"">Sandy</a></p>  <p>LINER INCLUDED<br /> &nbsp;</p>",,
499,CL028.0030,Eton,Capsule - Disctop,Eton,63,Capsula,"1,56",352,509,0,,0,"Nero, interno bianco","Black, internal white",Opaco,k resin + PP,11,GCMI 28/400,k resin + PP,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/Vetronaviglio MOQ eton 28-400 nero opaco.jpg,<p>GUARNIZIONE INCLUSA</p>,<p>LINER INCLUDED</p>,,
556,CL028.0033,Eton,Capsule - Disctop,Eton,63,Capsula,"2,12",352,8285,0,,0,"Bianco perla, interno bianco","Pearled White, internal white",Nessuna finitura,k resin + PP,11,GCMI 28/400,k resin + PP,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/Vetronaviglio CAPSULA CAP ETON 28-400 perlato(1).jpg,<p>GUARNIZIONE INCLUSA</p>,<p>LINER INCLUDED<br /> &nbsp;</p>,,
322,ST015.0001,Fancy,Flacontubi plastica,Fancy,33,Flacontubo,"0,3",100,0,15,15,4,Neutro,Natural,Nessuna finitura,PEHD,2,Special,PEHD,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/ST015.0003_fancy 15 f p_neutro(1).jpg,"<p>Il flacontubo in plastica Fancy 15&nbsp;ml &egrave;&nbsp;caratterizzato&nbsp;da un desing ricercato, ideale per prodotti cosmetici viso, corpo, capelli, detergenza e make-up.</p>","<p>Fancy 15&nbsp;ml plastic bottle&nbsp;has&nbsp;a modern and neat design, ideal solutions for cosmetic, personal care, haircare, make-up products.</p>",,
63,ST015.0003,Fancy,Flacontubi plastica,Fancy,33,Flacontubo,"0,3",100,0,15,15,4,Neutro,Natural,Nessuna finitura,PEHDLD,10,Special Fancy piccola,PEHDLD,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/ST015.0003.jpg,"<p>Il flacontubo in plastica Fancy 15&nbsp;ml &egrave;&nbsp;caratterizzato&nbsp;da un desing ricercato, ideale per prodotti cosmetici viso, corpo, capelli, detergenza e make-up.</p>","<p>Fancy 15&nbsp;ml plastic tottle&nbsp;has&nbsp;a modern and neat design, ideal solutions for cosmetic, personal care, haircare, make-up products.</p>",,
54,ST030.0006,Fancy,Flacontubi plastica,Fancy,33,Flacontubo,"0,35",100,0,30,30,7,Bianco,White,Soft-touch,PE HDLD soft touch,9,Special Fancy piccola,PE HDLD soft touch,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/ST030.0006_.jpg,"<p>Il flacontubo in plastica Fancy 30 ml &egrave;&nbsp;caratterizzato&nbsp;da un desing ricercato, ideale per prodotti cosmetici viso, corpo, capelli, detergenza e make-up.</p>","<p>Fancy 30 ml plastic tottle&nbsp;has&nbsp;a modern and neat design, ideal solutions for cosmetic, personal care, haircare, make-up products.</p>",,
71,ST030.0007,Fancy,Flacontubi plastica,Fancy,33,Flacontubo,"0,35",100,0,30,30,7,Neutro,Natural,Nessuna finitura,PE HDLD soft touch,9,Special,PE HDLD soft touch,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/ST030.0007_fancy 30 f p_neutro.jpg,"<p>Il flacontubo in plastica Fancy 30 ml &egrave;&nbsp;caratterizzato&nbsp;da un desing ricercato, ideale per prodotti cosmetici viso, corpo, capelli, detergenza e make-up.</p>","<p>Fancy 30 ml plastic tottle&nbsp;has&nbsp;a modern and neat design, ideal solutions for cosmetic, personal care, haircare, make-up products.</p>",,
1004,ST050.0004,Fancy,Flacontubi plastica,Fancy,33,Flacontubo,"0,36",100,0,50,50,8,Bianco,White,Nessuna finitura,PEHDLD,10,Special Fancy piccola,PEHDLD,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/ST050.0004.jpg,"<p>I flacontubi in plastica Fancy sono caratterizzati da un desing ricercato e differenziante, ideale per prodotti cosmetici viso, corpo, capelli, detergenza e make-up.</p>","<pre data-placeholder=""Traduzione"" dir=""ltr"" id=""tw-target-text""> The Fancy plastic tottles are characterized by a refined and differentiating design, ideal for face, body, hair, cleansing and make-up cosmetic products.</pre>",,
1005,ST100.0004,Fancy,Flacontubi plastica,Fancy,33,Flacontubo,"0,47",100,0,100,100,10,Bianco,White,Soft-touch,PE HDLD soft touch,9,Special Fancy piccola,PE HDLD soft touch,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/ST100.0004.jpg,"<p>Il flacontubo in plastica Fancy 100 ml &egrave;&nbsp;caratterizzato&nbsp;da un desing ricercato, ideale per prodotti cosmetici viso, corpo, capelli, detergenza e make-up.</p>","<p>Fancy 100 ml plastic tottle&nbsp;has&nbsp;a modern and neat design, ideal solutions for cosmetic, personal care, haircare, make-up products.</p>",,
1001,ST150.0001,Fancy,Flacontubi plastica,Fancy,33,Flacontubo,"0,53",100,0,150,150,12,Bianco,White,Soft-touch,PE HDLD soft touch,9,Special Fancy grande,PE HDLD soft touch,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/ST150.0001.jpg,"<p>I flacontubi in plastica Fancy sono caratterizzati da un desing ricercato e differenziante, ideale per prodotti cosmetici viso, corpo, capelli, detergenza e make-up.</p>","<pre data-placeholder=""Traduzione"" dir=""ltr"" id=""tw-target-text""> The Fancy plastic tottles are characterized by a refined and differentiating design, ideal for face, body, hair, cleansing and make-up cosmetic products. </pre>",,
1002,ST250.0005,Fancy,Flacontubi plastica,Fancy,33,Flacontubo,"0,61",100,0,250,250,14,Bianco,White,Soft-touch,PE HDLD soft touch,9,Special Fancy grande,PE HDLD soft touch,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/ST250.0005.jpg,"<p>I flacontubi in plastica Fancy sono caratterizzati da un desing ricercato e differenziante, ideale per prodotti cosmetici viso, corpo, capelli, detergenza e make-up.</p>","<pre data-placeholder=""Traduzione"" dir=""ltr"" id=""tw-target-text""> The Fancy plastic tottles are characterized by a refined and differentiating design, ideal for face, body, hair, cleansing and make-up cosmetic products.</pre>",,
1003,ST400.0001,Fancy,Flacontubi plastica,Fancy,33,Flacontubo,"0,7",100,0,400,400,16,Bianco,White,Soft-touch,PE HDLD soft touch,9,Special Fancy grande,PE HDLD soft touch,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/ST400.0001.jpg,"<p>I flacontubi in plastica Fancy sono caratterizzati da un desing ricercato e differenziante, ideale per prodotti cosmetici viso, corpo, capelli, detergenza e make-up.</p>","<pre data-placeholder=""Traduzione"" dir=""ltr"" id=""tw-target-text""> The Fancy plastic tottles are characterized by a refined and differentiating design, ideal for face, body, hair, cleansing and make-up cosmetic products.</pre>",,
